Timestamp,Symbol,Price,Volume,Source,Price_Normalized,Volume_Normalized,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Price_Change,Price_Change_Pct,Return_1d,Return_3d,Return_5d,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,BB_B,Volume_MA_14,Price_Volume_Ratio,Future_Return,Future_Return_Pct,Signal
2025-03-24 14:46:26.393,BTCUSDT,88108.09,0.02048,binance,0.0738541473370935,0.027335977458168077,88111.618,88112.059,88112.2795,88112.3366,88111.02999627066,88111.69706665358,88112.06601839725,88112.28815061576,0.0,-0.33176217376603745,-0.04551102744661739,-0.28625114631942006,-4.4100000000034925,-0.005004965243304849,-0.005004965243304849,-0.005004965243304849,-0.005004965243304849,88112.2795,0.9861059780752359,88114.25171195615,88110.30728804386,4.4765882061838726e-05,-0.5621322893178106,0.009745714285714286,86339.84987456883,-1.0214726025026266e-06,-0.00010214726025026266,-1
2025-03-24 14:46:26.393,BTCUSDT,88108.1,6e-05,binance,0.07403971052153056,6.677082916015651e-05,88110.738,88111.619,88112.0595,88112.2488,88110.05333084712,88111.04305453473,88111.68830235941,88112.12390941515,0.22624434410144545,-0.6038460056443,-0.15717802308615392,-0.4466679825581461,0.010000000009313226,1.1349695605566978e-05,1.1349695605566978e-05,-0.004993616115755994,-0.004993616115755994,88112.0595,1.3558313627405691,88114.77116272549,88109.34783727452,6.155031991931271e-05,-0.23008710906068233,0.009745,88102.81383117013,9.079755436403047e-07,9.079755436403047e-05,0
2025-03-24 14:46:26.393,BTCUSDT,88108.1,6e-05,binance,0.07403971052153056,6.677082916015651e-05,88109.85800000001,88111.179,88111.8395,88112.1608,88109.40222056475,88110.50795371023,88111.34655927756,88111.96610904594,0.22624434410144545,-0.8101356630359078,-0.2877695510761047,-0.5223661119598031,0.0,0.0,0.0,-0.004993616115755994,-0.004993616115755994,88111.8395,1.6131514595798806,88115.06580291915,88108.61319708085,7.323199555157757e-05,-0.07953330696210126,0.009389285714285715,88102.81383117013,-9.07975543751327e-07,-9.07975543751327e-05,0
2025-03-24 14:46:26.393,BTCUSDT,88108.09,7e-05,binance,0.0738541473370935,8.012499499218781e-05,88108.976,88110.738,88111.619,88112.0726,88108.96481370984,88110.06832576291,88111.03641077495,88111.81410476963,0.22573363452062267,-0.9633240195253165,-0.4228804447659471,-0.5404435747593694,-0.010000000009313226,-1.134969430660604e-05,-1.134969430660604e-05,0.0,-0.005004965243304849,88111.619,1.8077753120627682,88115.23455062413,88108.00344937589,8.206751084937732e-05,0.011969217569853,0.009389285714285713,88101.92286539942,6.923314306295225e-06,0.0006923314306295225,1
2025-03-24 14:46:26.393,BTCUSDT,88108.1,6e-05,binance,0.07403971052153056,6.677082916015651e-05,88108.096,88110.298,88111.399,88111.98460000001,88108.67654247323,88109.71044835147,88110.7567526059,88111.6684536022,0.45045045086678215,-1.0715676148538478,-0.5526178787835272,-0.5189497360703206,0.010000000009313226,1.1349695605566978e-05,1.1349695605566978e-05,0.0,-0.004993616115755994,88111.399,1.956529957252682,88115.3120599145,88107.4859400855,8.88207418996757e-05,0.07846288172394315,0.009388571428571428,88102.81383117013,9.760737094577365e-06,0.0009760737094577365,1
2025-03-24 14:46:26.393,BTCUSDT,88108.03,0.00013,binance,0.07274076823155123,0.00016024998998437562,88108.084,88109.851,88111.1755,88111.8954,88108.46102831549,88109.40491228756,88110.49706188153,88111.5257691472,0.44345898045357046,-1.149746299328399,-0.6720435628925016,-0.47770273643589733,-0.07000000000698492,-7.94478600796289e-05,-7.94478600796289e-05,-7.94478600796289e-05,-6.809817350017511e-05,88111.1755,2.075814298036777,88115.32712859607,88107.02387140393,9.423614138635329e-05,0.1211727606152081,0.009392857142857144,88096.57744493216,1.7592040135294695e-05,0.0017592040135294695,1
2025-03-24 14:46:26.393,BTCUSDT,88108.0,0.0001,binance,0.0721840786787801,0.00012018749248828173,88108.064,88109.401,88110.9505,88111.8054,88108.30735221034,88109.14947368982,88110.25924646424,88111.38750369045,0.44052863476788673,-1.2002880458894651,-0.7776924594918944,-0.4225955863975708,-0.029999999998835847,-3.404910994264654e-05,-3.404910994264654e-05,-0.00010214726025026266,-0.00011349694296614032,88110.9505,2.1665895465193072,88115.28367909305,88106.61732090697,9.835733398515044e-05,0.15954557420137067,0.009395,88099.1900809919,3.087120352285311e-05,0.003087120352285311,1
2025-03-24 14:46:26.393,BTCUSDT,88108.01,0.0005,binance,0.07236964186294714,0.0006543541257695338,88108.046,88108.952,88110.726,88111.71559999998,88108.2082348069,88108.9422966553,88110.04503251526,88111.25505256534,0.6593406596302458,-1.2254100633144844,-0.8672359802564124,-0.3581740830580721,0.00999999999476131,1.1349707174090895e-05,1.1349707174090895e-05,-0.00010214724868173874,-0.00010214724868173874,88110.726,2.229298686022661,88115.18459737203,88106.26740262796,0.00010120441799647955,0.1954199074990156,0.0015735714285714287,88063.9780109945,2.8714755900161038e-05,0.0028714755900161038,1
2025-03-24 14:46:26.393,BTCUSDT,88108.0,0.002,binance,0.0721840786787801,0.002657479000574229,88108.028,88108.50200000001,88110.501,88111.62559999998,88108.1388232046,88108.7709699907,88109.8502675138,88111.12740344512,0.6578947371318264,-1.2319254893373,-0.9401738820725899,-0.29175160726471006,-0.00999999999476131,-1.1349705886232186e-05,-1.1349705886232186e-05,-3.404910994264654e-05,-0.00010214726025026266,88110.501,2.2675883316912335,88115.03617666339,88105.96582333662,0.00010294293215704282,0.2242665296594847,0.0017092857142857146,87932.13572854291,2.769328551321948e-05,0.002769328551321948,1
2025-03-24 14:46:26.393,BTCUSDT,88108.0,0.0001,binance,0.0721840786787801,0.00012018749248828173,88108.008,88108.052,88110.276,88111.53620000002,88108.09254880308,88108.63079362875,88109.6740515601,88111.00476017276,0.6578947371318264,-1.2229911309259478,-0.9967373318432615,-0.22625379908268628,0.0,0.0,0.0,0.0,-0.00011349694296614032,88110.276,2.2820083490585525,88114.84001669812,88105.71198330188,0.0001035978300219485,0.2506582303985872,0.0017092857142857146,88099.1900809919,2.769328551321948e-05,0.002769328551321948,1
